"y","x"
-9.269416396099,-2.16264562579067
-6.03190735337276,-1.78100269553961
8.72469458003054,-1.74284055384812
2.31172862881188,-1.66867342276704
-5.10852203530671,-1.51293019066468
-3.98173204416579,-1.47066294635744
-1.5628883444891,-1.3906940297299
-1.58463087704477,-1.38231478381931
-1.66398723189301,-1.37300028632869
0.437813764047055,-1.335998117525
4.33461173054825,-1.24945201231707
-8.99825793534905,-1.17437909522846
1.84482582618351,-1.13020150864921
6.00060646688656,-1.11984846791819
-2.04375724660887,-1.11522506966028
-4.56883234866555,-1.03540325716146
0.463926297565432,-0.981946668049441
-4.24269859592849,-0.953733593300045
-1.24910106498089,-0.82398902880884
7.64615504180292,-0.800420295800836
-5.54711671782142,-0.793049902172516
1.2733457490656,-0.776626044715235
6.43139717947505,-0.77320957260097
-4.88213386633393,-0.763877922003015
-0.581600824691602,-0.739225640070297
4.81946959509291,-0.69882912944803
-1.50994119770373,-0.692043120519782
6.2214675222866,-0.689758949205531
10.1808827490549,-0.688350710870423
-2.28840305605905,-0.606848972440865
0.285090833721968,-0.568095736536426
3.35764495529406,-0.547439477116758
2.60550741819965,-0.54457543641373
4.71572460786029,-0.518264201549492
-12.1661656155425,-0.494954609499126
-19.1905646912516,-0.482961984020445
0.33790134443344,-0.44228188320551
-6.4398767896912,-0.431765794232989
0.724145585957707,-0.429804536508494
-2.02474948080607,-0.423620960747556
2.29031683749975,-0.416614320910765
7.07311089510611,-0.40971992124617
-4.3473261849574,-0.389631458835767
-10.1196878003413,-0.358344941654231
5.94465334151869,-0.341683428689902
-9.73407549550749,-0.326324596321334
6.93432966802018,-0.302877616234529
7.15730095607618,-0.286045448942423
-1.99396486177201,-0.276899736690263
-0.732667368372605,-0.208399935135924
-5.58302169936621,-0.166374443101315
11.7485161266759,-0.131664658938994
0.365507475990361,-0.113610257638179
2.81684660073581,-0.0711978104001945
1.76142182436329,-0.0259730648904093
0.594922819403244,-0.0114876769647327
-1.32087018427574,-0.0106903638156797
-9.09143152405814,-0.00171714073526287
6.46530867262616,0.0395140633948198
-6.45538547872894,0.0558996385366035
-3.15320818066844,0.0992694158375383
10.1775607391654,0.122346687196708
-1.10388649648423,0.130959456127411
2.59384182947988,0.149980769003658
3.615383507391,0.19199615548403
-7.37978303138962,0.232156467392479
1.06239029651543,0.259225371006458
1.22357180797794,0.261405770100967
-1.37631801695655,0.389212813663022
-0.0717345722775478,0.436912672812239
5.03654936077113,0.462893183581376
-0.240978711587122,0.468094066062393
5.74149737546205,0.537426684569512
13.9362374727384,0.561096000576313
3.60726703681921,0.566074777913829
9.01677304923707,0.568380331208851
0.867842175455674,0.572426610158346
-0.945109936678946,0.652602219063534
5.06791179368226,0.702490998311982
1.01540640350073,0.837284633804372
1.57353310962566,0.85331452097224
-4.964317124695,0.888382114663376
7.70410479891048,0.916979255832143
2.88186291490113,0.952437696175657
0.601978345069262,1.05293042372924
3.75028881577648,1.06862213428495
-2.47622387942771,1.08320630933695
0.130693623078368,1.09770313220857
4.98114109704756,1.14338096809101
14.4385128743833,1.16581241626969
7.64522386409663,1.18039914811157
-4.76997464458472,1.21874782720262
-6.38000617446992,1.32786676764146
0.0753714865959907,1.44396439015801
7.56169771456521,1.46688779919681
11.7764098851303,1.54574551616285
8.36140891381493,1.67725618418986
1.2640753276165,1.80713369992584
16.1848094194106,2.17307516914478
8.87644697827114,2.86259419270183
